,RAW_TP9,RAW_AF7,RAW_AF8,RAW_TP10,CLEAN_TP9,CLEAN_AF7,CLEAN_AF8,CLEAN_TP10
48:02.3,-2.530748007,-2.497416537,11.28066628,-9.17344096,-0.599947696,-0.158006937,-0.133925946,2.388341456
48:02.3,-4.545400021,-6.526720566,10.07187507,0.496888711,-0.548114342,-0.144355698,-0.122355219,2.181997219
48:02.3,2.304416828,-5.317929358,6.848431847,15.40531362,-0.491852694,-0.129538188,-0.109795967,1.95802432
48:02.3,7.139581664,-3.303277343,5.236710235,8.555496769,-0.430212001,-0.113304011,-0.096035954,1.712637892
48:02.3,3.110277634,-4.914998955,4.430849429,2.511540725,-0.371966751,-0.097964085,-0.083033903,1.480768437
48:02.3,-8.171773648,-2.90034694,3.22205822,-3.129484916,-0.315483642,-0.083088249,-0.070425214,1.255913915
48:02.3,-0.516095992,-3.706207746,1.610336608,-10.38223217,-0.24230615,-0.063815651,-0.054089849,0.964600459
48:02.3,5.124929649,-1.691555731,1.610336608,3.317401531,-0.152022569,-0.040037858,-0.033935902,0.605189095
48:02.3,1.901486426,-0.079834119,1.207406206,6.137914352,-0.052451612,-0.013814069,-0.01170874,0.208805469
48:02.3,21.64507617,-3.303277343,2.013267011,-13.20274499,0.06109327,0.016090003,0.013637812,-0.243207183
48:02.3,4.319068843,-5.317929358,0.804475803,-26.49944829,0.175621236,0.046252988,0.039203818,-0.699133408
48:02.3,21.64507617,-3.303277343,2.013267011,-13.20274499,0.290291961,0.076453571,0.064801691,-1.155627947
48:02.3,21.64507617,-3.303277343,2.013267011,-13.20274499,0.415499865,0.109429308,0.092751773,-1.654070111
48:02.3,21.64507617,-3.303277343,2.013267011,-13.20274499,0.548404189,0.144432034,0.122419921,-2.183151075
48:02.3,21.64507617,-3.303277343,2.013267011,-13.20274499,0.655338762,0.172595163,0.146290859,-2.608848645
48:02.3,21.64507617,-3.303277343,2.013267011,-13.20274499,0.734097526,0.19333769,0.163872128,-2.922380677
48:02.3,-25.09485057,-6.929650969,-0.807245809,-3.129484916,0.798479616,0.210293863,0.178244101,-3.178680378
48:02.3,-11.79814727,-5.317929358,0.4015454,10.57014878,0.839065248,0.220982813,0.187304006,-3.340248372
48:02.3,-9.783495259,-3.706207746,1.207406206,-10.38223217,0.877735964,0.231167437,0.195936446,-3.494193249
48:02.3,0.289764814,-4.109138149,0.804475803,-18.03790982,0.915144078,0.241019532,0.204287035,-3.643111814
48:02.3,2.304416828,-8.138442178,-1.613106615,4.123262337,0.931847474,0.245418669,0.208015724,-3.709606633
48:02.3,-6.962982439,-9.347233387,-0.807245809,-4.741206528,0.931926596,0.245439507,0.208033386,-3.70992161
48:02.3,-0.516095992,-6.929650969,3.22205822,-7.158788945,0.935847236,0.246472078,0.208908588,-3.725529349
48:02.3,6.333720858,-3.706207746,5.236710235,-0.308972095,0.942615096,0.248254514,0.210419373,-3.752471631
48:02.3,13.58646811,-0.079834119,6.042571041,-12.79981459,0.944708875,0.248805949,0.210886766,-3.760806791
48:02.3,3.110277634,-0.079834119,6.042571041,-1.517763304,0.946720489,0.249335743,0.211335818,-3.768814855
48:02.3,-7.768843245,-2.094486134,3.624988623,-1.114832901,0.930842784,0.245154066,0.207791448,-3.705607046
48:02.3,4.319068843,-4.914998955,-0.807245809,-9.576371363,0.895704532,0.23589978,0.199947558,-3.565724612
48:02.3,3.513208037,-4.109138149,4.027919026,6.540844754,0.853622433,0.224816708,0.190553597,-3.398199304
48:02.3,-6.560052036,-2.094486134,9.668944667,-2.32362411,0.800294335,0.210771801,0.1786492,-3.185904618
48:02.3,-8.977634454,-3.706207746,6.445501444,-1.920693707,0.762277086,0.20075928,0.170162633,-3.034561143
48:02.3,-3.336608813,-3.706207746,8.057223055,6.540844754,0.743245223,0.195746899,0.165914162,-2.958796891
48:02.4,12.78060731,-4.109138149,12.89238789,6.540844754,0.727354052,0.191561675,0.162366786,-2.895535472
48:02.4,20.03335456,-4.109138149,9.266014264,-2.32362411,0.722325913,0.190237425,0.161244358,-2.875518871
48:02.4,6.736651261,-0.079834119,8.863083861,12.1818704,0.715372554,0.188406134,0.159692164,-2.847838133
48:02.4,-5.75419123,1.128957089,7.654292652,6.137914352,0.705302829,0.185754092,0.157444306,-2.807751402
48:02.4,-8.977634454,-1.691555731,5.236710235,-35.76684755,0.705360514,0.185769285,0.157457183,-2.807981041
48:02.4,-8.574704051,-1.288625328,7.251362249,-13.60567539,0.712994573,0.18777985,0.159161329,-2.838371591
48:02.4,0.692695217,1.531887492,8.863083861,4.929123143,0.70420012,0.185463674,0.157198149,-2.803361612
48:02.4,-0.113165589,-2.497416537,9.668944667,-16.02325781,0.678714561,0.178751597,0.151509023,-2.70190574
48:02.4,-7.365912842,-7.332581372,9.266014264,-17.23204902,0.646486162,0.170263673,0.144314698,-2.573607183
48:02.4,-6.962982439,-5.317929358,10.47480547,1.705679919,0.601532775,0.158424396,0.134279782,-2.39465152
48:02.4,-7.365912842,-7.332581372,9.266014264,-17.23204902,0.5613731,0.147847628,0.125314963,-2.234779224
48:02.4,-7.365912842,-7.332581372,9.266014264,-17.23204902,0.5271793,0.138842081,0.117681903,-2.098656574
48:02.4,-7.365912842,-7.332581372,9.266014264,-17.23204902,0.485290327,0.127809872,0.108331054,-1.931900086
48:02.4,-7.365912842,-7.332581372,9.266014264,-17.23204902,0.439611493,0.115779535,0.098134196,-1.750056479
48:02.4,-7.365912842,-7.332581372,9.266014264,-17.23204902,0.405804159,0.10687577,0.090587407,-1.61547232
48:02.4,-8.574704051,-3.303277343,12.08652708,1.302749516,0.383926481,0.101113893,0.085703666,-1.528379116
48:02.4,2.707347231,-4.109138149,12.89238789,6.540844754,0.369411895,0.097291218,0.082463584,-1.470597768
48:02.4,-2.530748007,-6.929650969,12.08652708,8.555496769,0.366399871,0.096497948,0.081791212,-1.458607153
48:02.4,-8.574704051,-6.526720566,11.28066628,4.52619274,0.362613686,0.095500788,0.080946025,-1.44353467
48:02.4,-1.724887201,-5.317929358,10.47480547,7.749635963,0.357871235,0.094251779,0.07988737,-1.424655368
48:02.4,1.09562562,-4.512068552,12.08652708,-7.158788945,0.361999949,0.09533915,0.08080902,-1.441091434
48:02.4,1.09562562,-3.706207746,10.87773588,-6.352928139,0.372651426,0.098144406,0.083186743,-1.483494071
48:02.4,-2.93367841,-2.90034694,11.68359668,-5.547067333,0.383529421,0.10100932,0.085615031,-1.526798455
48:02.4,-4.545400021,-4.512068552,11.28066628,-10.38223217,0.395397011,0.104134862,0.088264225,-1.574042336
48:02.4,-0.113165589,-9.75016379,7.654292652,1.302749516,0.409865333,0.107945353,0.09149398,-1.63163951
48:02.4,8.348372872,-8.541372581,8.863083861,0.496888711,0.425659825,0.112105114,0.095019774,-1.694516058
48:02.4,16.80991133,-5.72085976,13.29531829,-12.39688418,0.449420227,0.11836284,0.100323794,-1.789104226
48:02.4,9.960094484,-10.15309419,12.08652708,-15.62032741,0.481590458,0.126835445,0.107505134,-1.917171218
48:02.4,-9.783495259,-12.57067661,10.87773588,-0.711902498,0.517982716,0.136419996,0.115628955,-2.062045746
48:02.5,-3.336608813,-9.347233387,11.28066628,-2.32362411,0.560224506,0.147545126,0.125058563,-2.230206769
48:02.5,10.36302489,-5.72085976,14.5041095,-10.78516257,0.59260882,0.156074113,0.132287693,-2.359126004
48:02.5,4.721999246,-3.706207746,11.68359668,-16.02325781,0.613291886,0.161521368,0.136904761,-2.441463556
48:02.5,7.945442469,-2.90034694,7.251362249,-15.217397,0.630965739,0.166176092,0.140850084,-2.511821682
48:02.5,13.58646811,-0.482764522,11.28066628,4.52619274,0.641138851,0.168855363,0.143121021,-2.552319986
48:02.5,10.36302489,1.531887492,12.48945749,-3.532415319,0.652045903,0.17172793,0.145555796,-2.595740048
48:02.5,7.139581664,1.531887492,13.6982487,-14.00860579,0.664328186,0.174962689,0.148297562,-2.644634787
48:02.5,-0.516095992,1.531887492,12.89238789,-11.18809297,0.66989169,0.176427936,0.149539499,-2.666782628
48:02.5,1.09562562,0.323096284,10.87773588,-3.532415319,0.67037419,0.176555011,0.149647208,-2.668703421
48:02.5,4.721999246,-1.288625328,10.87773588,-0.711902498,0.678645566,0.178733426,0.151493622,-2.701631074
48:02.5,13.98939851,-1.691555731,8.460153458,-8.367580154,0.694721835,0.182967399,0.155082317,-2.765629353
48:02.5,5.124929649,-0.079834119,7.251362249,-7.158788945,0.713438302,0.187896714,0.159260382,-2.84013804
48:02.5,13.98939851,-1.691555731,8.460153458,-8.367580154,0.737960862,0.194355168,0.164734538,-2.937760294
48:02.5,13.98939851,-1.691555731,8.460153458,-8.367580154,0.758595879,0.199789768,0.16934088,-3.019906563
48:02.5,13.98939851,-1.691555731,8.460153458,-8.367580154,0.774702008,0.204031605,0.172936241,-3.084023715
48:02.5,13.98939851,-1.691555731,8.460153458,-8.367580154,0.793697486,0.209034403,0.177176589,-3.159643118
48:02.5,13.98939851,-1.691555731,8.460153458,-8.367580154,0.813404387,0.214224567,0.181575748,-3.238094636
48:02.5,-17.43917291,-4.109138149,5.236710235,-8.770510557,0.828687595,0.218249673,0.184987409,-3.298935805
48:02.5,-2.93367841,-3.706207746,3.22205822,1.705679919,0.839829462,0.221184083,0.187474601,-3.343290644
48:02.5,0.289764814,-0.885694925,2.819127817,2.914471128,0.84766871,0.223248689,0.189224552,-3.374498034
48:02.5,-5.75419123,-0.885694925,2.819127817,-1.517763304,0.850910911,0.22410258,0.189948306,-3.387404964
48:02.5,-2.127817604,-2.497416537,3.22205822,-6.755858542,0.854263793,0.224985621,0.190696768,-3.400752504
48:02.5,-2.127817604,-2.90034694,4.833779832,-12.39688418,0.85772212,0.225896434,0.191468768,-3.414519816
48:02.5,3.513208037,-2.094486134,4.833779832,-8.770510557,0.857780187,0.225911727,0.19148173,-3.414750977
48:02.5,0.289764814,-5.317929358,4.833779832,-1.517763304,0.855336244,0.225268071,0.19093617,-3.405021841
48:02.5,-5.351260827,-4.109138149,6.848431847,8.152566366,0.851394579,0.224229963,0.190056275,-3.389330407
48:02.5,-8.977634454,-2.497416537,6.848431847,-4.338276125,0.845586452,0.222700289,0.18875973,-3.36620874
48:02.5,-3.739539216,-5.317929358,6.042571041,-29.31996111,0.837973396,0.220695255,0.187060273,-3.3359018
48:02.5,10.76595529,-5.72085976,4.430849429,-26.49944829,0.828674697,0.218246276,0.18498453,-3.29888446
48:02.6,1.498556023,-6.123790163,4.027919026,-11.59102338,0.816016645,0.214912552,0.182158881,-3.248493817
48:02.6,-4.142469618,-1.288625328,8.460153458,-7.964649751,0.799895309,0.21066671,0.178560125,-3.184316129
48:02.6,-1.724887201,1.934817895,8.460153458,-12.39688418,0.781168722,0.20573473,0.174379801,-3.109767159
48:02.6,-11.39521687,-2.90034694,8.460153458,-5.547067333,0.759401546,0.200001955,0.169520728,-3.023113857
48:02.6,-12.60400808,-2.497416537,12.89238789,6.137914352,0.741065442,0.195172815,0.165427571,-2.950119364
48:02.6,-7.365912842,4.755330716,10.47480547,-4.741206528,0.726814358,0.191419537,0.162246311,-2.893386997
48:02.6,-0.919026395,5.158261119,12.89238789,-21.26135305,0.713228134,0.187841363,0.159213466,-2.839301376
48:02.6,-10.18642566,2.337748298,14.1011791,-22.47014426,0.702124494,0.184917021,0.156734808,-2.795098716
48:02.6,-25.09485057,1.531887492,13.6982487,-14.00860579,0.689896629,0.181696594,0.154005189,-2.746420612
48:02.6,-27.91536339,3.143609104,17.72755273,-0.711902498,0.676279915,0.17811039,0.150965539,-2.692213616
48:02.6,-32.34759782,5.561191522,20.95099595,-26.90237869,0.664674636,0.175053932,0.1483749,-2.646013975
48:02.6,-47.65895313,7.575843536,29.81546481,-61.95732374,0.654350922,0.172334998,0.146070344,-2.604916134
48:02.6,-77.87873335,2.740678701,33.84476884,-86.93900872,0.640331123,0.168642634,0.142940713,-2.549104492
48:02.6,-111.7248872,-1.691555731,41.9033769,-113.1294849,0.622629022,0.163980469,0.138989084,-2.478633912
48:02.6,-77.87873335,2.740678701,33.84476884,-86.93900872,0.603166984,0.158854794,0.134644585,-2.401157171
48:02.6,-77.87873335,2.740678701,33.84476884,-86.93900872,0.580719765,0.152942918,0.129633707,-2.311796675
48:02.6,-77.87873335,2.740678701,33.84476884,-86.93900872,0.559096806,0.147248126,0.124806827,-2.225717489
48:02.6,-77.87873335,2.740678701,33.84476884,-86.93900872,0.538531731,0.141831946,0.120216099,-2.143849651
48:02.6,-77.87873335,2.740678701,33.84476884,-86.93900872,0.516119535,0.135929294,0.115213038,-2.054628576
48:02.6,-143.556389,-3.303277343,53.18542818,-141.3346131,0.492707527,0.129763324,0.109986791,-1.961427338
48:02.6,-162.0911876,-4.512068552,62.85575785,-167.5250893,0.467383854,0.123093882,0.104333803,-1.860615918
48:02.6,-184.2523597,-0.885694925,69.7055747,-193.7155655,0.439733114,0.115811566,0.098161346,-1.750540641
48:02.6,-216.0838616,5.158261119,71.31729631,-219.1001809,0.410783346,0.108187128,0.091698907,-1.635294045
48:02.7,-220.516096,6.76998273,76.15246115,-226.3529281,0.380186438,0.100128886,0.084868779,-1.513490321
48:02.7,-225.7541912,2.740678701,78.16711316,-225.9499977,0.347756955,0.091588003,0.077629566,-1.384391269
48:02.7,-238.2450337,3.546539507,80.18176518,-224.7412065,0.313546768,0.082578139,0.069992847,-1.248203382
48:02.7,-234.6186601,9.993425954,82.19641719,-230.3822322,0.277312369,0.073035163,0.061904265,-1.10395728
48:02.7,-237.4391729,10.39635636,75.34660034,-240.8584226,0.238990207,0.062942338,0.053349633,-0.951399968
48:02.7,-236.2303817,10.79928676,69.3026443,-256.5727084,0.200245584,0.05273825,0.044700695,-0.797160874
48:02.7,-228.5747041,14.02272998,71.31729631,-245.2906571,0.161147692,0.042441122,0.035972898,-0.641515444
48:02.7,-219.3073048,16.4403124,73.33194833,-222.3236241,0.12082121,0.031820423,0.026970843,-0.480979105
48:02.7,-216.0838616,19.66375562,68.49678349,-202.177104,0.079680091,0.020985174,0.017786936,-0.317199757
48:02.7,-202.3842279,20.46961643,66.88506188,-188.0745399,0.036667174,0.009656955,0.00818519,-0.145968944
48:02.7,-168.1351436,21.27547724,70.51143551,-176.7924886,-0.008332815,-0.002194595,-0.001860129,0.033172236
48:02.7,-151.2120667,19.66375562,67.28799229,-142.5434043,-0.054463766,-0.014344005,-0.012157912,0.216815683
48:02.7,-125.4245209,20.46961643,62.04989705,-128.8437706,-0.101981044,-0.026858529,-0.022765164,0.405977984
48:02.7,-96.41353189,18.45496441,55.6030106,-130.4554922,-0.151514704,-0.039904102,-0.033822532,0.603167327
48:02.7,-99.63697511,12.81393877,49.15612415,-103.4591552,-0.203040201,-0.053474262,-0.045324536,0.808286011
48:02.7,-90.77250625,12.81393877,45.93268093,-61.55439334,-0.256455541,-0.067542145,-0.057248409,1.020927999
48:02.7,-55.71756119,13.21686918,41.9033769,-39.39322118,-0.311924853,-0.082150979,-0.069630788,1.241746676
48:02.7,-32.75052823,10.39635636,39.08286408,-43.01959481,-0.368911961,-0.097159551,-0.082351984,1.468607574
48:02.7,-24.28898976,2.740678701,31.02425602,-28.5141003,-0.427425522,-0.112570142,-0.09541393,1.701545153
48:02.7,-7.365912842,-0.885694925,25.38323038,-7.561719348,-0.487884369,-0.128493059,-0.10891012,1.94222675
48:02.7,11.9747465,-0.079834119,18.13048313,35.55183377,-0.550193575,-0.144903301,-0.122819365,2.190274473
48:02.7,4.319068843,-0.482764522,21.75685675,11.77893999,-0.614297676,-0.16178626,-0.137129283,2.445467521
48:02.7,4.319068843,-0.482764522,21.75685675,11.77893999,-0.680254802,-0.179157247,-0.15185285,2.708037307
48:02.7,4.319068843,-0.482764522,21.75685675,11.77893999,-0.748043072,-0.197010498,-0.166985183,2.977896726
48:02.7,4.319068843,-0.482764522,21.75685675,11.77893999,-0.817673452,-0.215348902,-0.182528729,3.255089426
48:02.7,4.319068843,-0.482764522,21.75685675,11.77893999,-0.889320232,-0.234218361,-0.198522394,3.540309248
48:02.7,4.319068843,-0.482764522,21.75685675,11.77893999,-0.963004137,-0.253624333,-0.214970806,3.833638696
48:02.7,30.10661463,-1.288625328,14.5041095,45.62509384,-1.038663995,-0.273550707,-0.231860309,4.134834243
48:02.7,45.41796994,-5.317929358,13.29531829,32.73132095,-1.116354762,-0.294011958,-0.24920317,4.444114671
48:02.7,46.62676115,-6.526720566,11.28066628,33.53718175,-1.180266292,-0.3108442,-0.2634701,4.698541109
48:02.7,59.11760364,-6.929650969,3.624988623,62.95110117,-1.228786346,-0.323622822,-0.274301201,4.891695373
48:02.7,67.1762117,-7.735511775,2.819127817,71.81557003,-1.269362553,-0.334309291,-0.283359002,5.053225851
48:02.7,78.05533258,-7.735511775,6.042571041,59.32472754,-1.297406056,-0.341695048,-0.289619136,5.164864686
48:02.7,81.2787758,-9.75016379,0.4015454,59.72765794,-1.321975423,-0.34816583,-0.29510374,5.262673275
48:02.7,78.45826298,-13.37653742,-2.418967421,100.4236286,-1.343402539,-0.353809043,-0.299886902,5.347972827
48:02.8,84.09928862,-12.97360701,-1.210176212,108.4822367,-1.352965886,-0.356327721,-0.302021721,5.386043708
48:02.8,78.45826298,-10.5560246,-2.821897824,86.72399494,-1.352289003,-0.356149452,-0.301870621,5.383349092
48:02.8,85.30807983,-11.7648158,-5.239480241,98.81190703,-1.352752131,-0.356271425,-0.301974005,5.385192767
48:02.8,88.12859265,-14.18239822,-6.44827145,107.6763759,-1.354019441,-0.356605194,-0.302256906,5.390237822
48:02.8,83.69635822,-13.37653742,-6.045341047,91.15622937,-1.351460345,-0.35593121,-0.301685641,5.380050276
48:02.8,103.0370176,-10.5560246,-4.433619436,77.45659567,-1.347676196,-0.354934587,-0.300840907,5.364985894
48:02.8,113.9161384,-6.526720566,-4.433619436,71.81557003,-1.333344441,-0.351160064,-0.297641639,5.307932382
48:02.8,91.35203588,-7.332581372,-6.045341047,75.44194366,-1.307673716,-0.34439922,-0.291911179,5.20573938
48:02.8,85.71101024,-11.3618854,-9.268784271,84.30641252,-1.277274397,-0.336393016,-0.285125158,5.084722237
48:02.8,92.56082709,-12.16774621,-6.851201853,92.36502058,-1.239878048,-0.32654402,-0.276777195,4.935850509
48:02.8,82.89049742,-12.57067661,-4.030689033,88.33571655,-1.206208223,-0.31767647,-0.269261101,4.801813759
48:02.8,85.71101024,-10.5560246,-2.418967421,82.29176051,-1.177894313,-0.310219497,-0.262940605,4.689098462
48:02.8,109.483904,-10.5560246,-1.613106615,95.5884638,-1.148118025,-0.30237738,-0.256293663,4.570561554
48:02.8,96.59013111,-10.5560246,-1.613106615,103.2441415,-1.120012969,-0.294975411,-0.250019789,4.458677683
48:02.8,68.38500291,-10.5560246,-1.613106615,86.72399494,-1.088719116,-0.286733617,-0.243034082,4.334099479
48:02.8,68.78793331,-11.3618854,-2.418967421,81.0829693,-1.053684233,-0.277506555,-0.235213267,4.194628552
48:02.8,72.01137654,-10.15309419,-1.210176212,87.52985574,-1.020099822,-0.268661501,-0.22771624,4.060931827
48:02.8,73.22016774,-10.5560246,-1.210176212,75.03901325,-0.986965058,-0.259934869,-0.220319587,3.92902511
48:02.8,,,,,-0.943800594,-0.248566737,-0.210684011,3.757191001
48:02.8,72.01137654,-10.15309419,-1.210176212,87.52985574,-0.890389009,-0.234499842,-0.198760977,3.54456396
48:02.8,72.01137654,-10.15309419,-1.210176212,87.52985574,-0.831112995,-0.218888446,-0.18552883,3.308591122
48:02.8,72.01137654,-10.15309419,-1.210176212,87.52985574,-0.763311705,-0.201031765,-0.170393591,3.038679873
48:02.8,72.01137654,-10.15309419,-1.210176212,87.52985574,-0.69440894,-0.182884992,-0.15501247,2.764383743
48:02.8,72.01137654,-10.15309419,-1.210176212,87.52985574,-0.624871648,-0.164571105,-0.139489704,2.487561617
48:02.8,68.38500291,-13.77946782,-6.045341047,50.46025867,-0.548770914,-0.144528618,-0.122501785,2.184610978
48:02.8,67.1762117,-14.58532863,-8.059993062,58.11593633,-0.467724507,-0.123183599,-0.104409847,1.861972028
48:02.8,62.74397727,-9.75016379,-2.418967421,66.98040519,-0.406117712,-0.106958276,-0.090657415,1.616719778
48:02.8,65.16155969,-7.735511775,2.416197414,43.20751142,-0.365740234,-0.096323989,-0.081644005,1.455978806
48:02.8,66.37035089,-12.16774621,-3.224828227,41.59578981,-0.336293655,-0.088568503,-0.075070702,1.338752336
48:02.8,61.53518606,-11.7648158,-5.239480241,52.47491069,-0.324658901,-0.085504009,-0.072473535,1.292432535
